time_seconds,abdominal_ecg
1.942,0.07622973831096223
1.944,0.1526501485665362
1.946,0.05640872451417052
1.948,0.04484023040500472
1.95,0.05070606571705376
1.952,0.10206410799121803
1.954,0.03436639856815385
1.956,0.0804819133812882
1.958,0.012902056709880205
1.96,0.029632887850965874
1.962,0.09999520040658608
1.964,0.12274772667201247
1.966,0.07409711238075317
1.968,0.13755806310162094
1.97,0.05632215793805756
1.972,0.09405299265317359
1.974,0.017440988747417306
1.976,0.016544117526704597
1.978,-0.03977541324187367
1.98,-0.036064583214818
1.982,0.08636246592222899
1.984,0.024795068709872345
1.986,0.07406165917675032
1.988,0.0863480560979577
1.99,0.06523123506362277
1.992,0.003383167582006165
1.994,0.03017317560937184
1.996,0.04324056854192487
1.998,0.0901386153849078
2.0,0.058479564157771086
2.0020000000000002,0.09162774841194088
2.004,0.08463035505678973
2.0060000000000002,0.004243810075206987
2.008,0.07153354998385855
2.0100000000000002,0.027055790284096225
2.012,0.06249957450299174
2.0140000000000002,0.013174057531512084
2.016,0.04738604404655522
2.0180000000000002,0.06312608914437569
